Service

+---------+----------------------------------------------------------------------------+--------------+---------+----------+---------+-------------+--------+------------------------------------+
|ServiceID|Name                                                                        |EstimationCost|LaborCost|Estimation|LaborTime|HasConditions|Obsolete|Uuid                                |
|1313     |Замена упорных подшипников электромотора рулевой рейки                      |1950.00       |1950.00  |60        |1.00000  |false        |0       |435A8D5D-D6E6-4682-A2B1-F6AD29BDDD3B|
|1314     |Восстановление электронного блока                                           |0.00          |0.00     |0         |0.00000  |true         |0       |A12BEE38-1721-4B1A-AA79-80777BB12829|
|1315     |Установка отбойника                                                         |650.00        |650.00   |60        |1.00000  |false        |0       |BA3C2D76-95A1-4EC7-B936-B4886773951B|
|1316     |Промывка системы кондиционирования                                          |1950.00       |975.00   |120       |2.00000  |false        |0       |F725A891-B923-4935-BFB1-C799356D0C0E|
|1317     |Тонирование стекол                                                          |5850.00       |5850.00  |60        |1.00000  |false        |0       |9EE609C6-19C7-4442-8F11-838F54BF03D9|
|1318     |Разбор-сбор ДВС (подготовка к металло-обработке)                            |0.00          |0.00     |0         |0.00000  |false        |1       |D644CD5F-DBC6-4830-824C-252E2852E62F|
|1319     |Шлифовка плоскости блока ДВС                                                |0.00          |0.00     |0         |0.00000  |false        |0       |3A1E18AB-5831-42AC-8718-E0650410CAA1|
|1320     |Спиливание болта ( за 1 шт.)                                                |650.00        |650.00   |60        |1.00000  |false        |0       |3DBAC88E-DB27-4409-B9CA-51CEB80CA0C8|
|1321     |Замена успокоителя цепи распредвала                                         |0.00          |0.00     |60        |1.00000  |false        |0       |5CB793C3-812D-4927-A3EB-79848E58D671|
|1322     |Снятие-установка обшивки багажника                                          |0.00          |0.00     |120       |2.00000  |false        |0       |C362C73E-90CB-4931-A55B-AA2202142654|
|1323     |Снятие/Установка выпускного коллектора                                      |1450.00       |1812.50  |48        |0.80000  |false        |0       |4EBFB1B8-2886-4769-AD17-2B4713DB44BB|
|1324     |Замена ламп габарита заднего                                                |250.00        |0.00     |0         |0.00000  |false        |0       |C99C2A3E-94C0-44DA-8272-FB66BBA23B3B|
|1325     |Восстановление гидроблока, гидроаккумулятора АКПП.                          |3000.00       |0.00     |0         |0.00000  |false        |0       |D987A0D0-156B-48CA-84FE-1A809F5F4B14|
|1326     |Замена уплотнений маслоподачи турбины                                       |0.00          |0.00     |180       |3.00000  |false        |0       |265552C6-0419-462C-B235-440D0D48A91F|
|1327     |Окрас кузовного элемента, бампер                                            |0.00          |0.00     |0         |0.00000  |false        |0       |A2BE5C2D-0E53-4419-BDE1-54510802CC01|
|1328     |Регулировка торсиона передней подвески                                      |450.00        |1125.00  |24        |0.40000  |false        |0       |5B829BC5-5A16-4438-8087-13436D29E1F1|
|1329     |Снятие-установка панели приборов                                            |1050.00       |1500.00  |42        |0.70000  |false        |0       |997433EC-F6D7-4BCB-BFB0-CD057C05FE16|
|1330     |Регулировка люка                                                            |750.00        |1000.00  |45        |0.75000  |false        |0       |E4C14107-EB63-4BEF-9738-2E540FDB1D60|
|1331     |Ремонт покрышки                                                             |250.00        |2500.00  |6         |0.10000  |false        |0       |3EB95439-4BD0-4128-9CDF-BECF95303947|
|1332     |Откачка-закачка хладагента кондиционера                                     |1050.00       |1050.00  |60        |1.00000  |false        |0       |69D90D62-8C6F-49C8-ADA4-E4EC5AC316E6|
|1333     |Замены опоры кузова                                                         |0.00          |0.00     |0         |0.00000  |false        |0       |29289B7A-4D4F-4A99-A65D-31087B09A3A6|
|1334     |Замена нижних подушек переднего амортизатора                                |0.00          |0.00     |0         |0.00000  |false        |1       |47ABF8D2-7979-488A-8194-FF0FD247F1F8|
|1335     |Демонтаж-монтаж подрулевого переключателя                                   |600.00        |0.00     |0         |0.00000  |false        |0       |1DEF32B0-C077-41DA-94E3-3287B04BB0DF|
|1336     |Замена клапана Lean Burn                                                    |3300.00       |1650.00  |120       |2.00000  |false        |0       |366546FD-61BD-49FA-BF8C-EE5CA322077C|
|1337     |Демонтаж-монтаж тормозного суппорта                                         |1000.00       |2000.00  |30        |0.50000  |false        |0       |492CF798-6031-4353-BC6D-308A70323170|
|1338     |Пост-контроль (осмотр после ремонта, обслуживания)                          |0.00          |0.00     |20        |0.33000  |false        |0       |2CE201F0-84FA-48C6-AAA2-8993F4306DE4|
|1339     |Замена электродвигателя стеклоочистителя                                    |2000.00       |1250.00  |96        |1.60000  |false        |0       |C70CDDFC-5C60-4447-B9A5-91393294841C|
|1340     |Восстановление пневмобаллона                                                |0.00          |0.00     |0         |0.00000  |false        |0       |03936E7A-DAA8-4F76-9F2E-8104F695EABD|
|1341     |Установка головки блока цилиндров                                           |7400.00       |1000.00  |444       |7.40000  |false        |0       |DA73B69E-BA67-4517-B9B6-DED300C1733C|
|1342     |Обнуление (калибровка) датчика положения руля                               |1200.00       |3000.00  |24        |0.40000  |false        |0       |428853A5-BBB6-457A-8576-AA5AD83AA2B2|
|1343     |Удаление тонировки                                                          |0.00          |0.00     |0         |0.00000  |false        |0       |17BC7C51-D963-46F4-9A0B-5DA988219936|
|1344     |Изготовление сервисного болта крепления передней стоки                      |450.00        |1125.00  |24        |0.40000  |false        |0       |F742D363-1D34-4D6F-A93D-D41277459F29|
|1345     |Диагностика гидроблока, гидроаккумулятора                                   |0.00          |0.00     |0         |0.00000  |false        |0       |E37406E7-9B91-40A1-9ADC-43274FB1A1A4|
|1346     |Изготовление трубки (тормозной, топливной, вакуумной)                       |0.00          |0.00     |0         |0.00000  |false        |0       |2FD72159-21B6-4474-94E8-9DC2959BB3F7|
|1347     |ТО направляющих суппорта задних                                             |500.00        |1000.00  |30        |0.50000  |false        |0       |B64FDE8A-3366-40C7-9093-9DCF908A988D|
|1348     |Замена соленида заднего редуктора                                           |1350.00       |1350.00  |60        |1.00000  |false        |0       |21D62C1E-1AA8-4A23-A18C-91809C9EF39E|
|1349     |Снятие / Установка пружины СПУ заднего                                      |1050.00       |2100.00  |30        |0.50000  |false        |0       |54309BA7-DC1D-47A4-B088-A9A3125BCD82|
|1350     |Смазка противоскрипных пластин тормозных колодок (за ось)                   |700.00        |1400.00  |30        |0.50000  |false        |0       |25B4E64E-49C6-4231-B4EF-1BCE876A75B0|
|1351     |Восстановление посадочного места                                            |1150.00       |2300.00  |30        |0.50000  |false        |0       |E00FCED1-C675-45BE-B820-37D221C2CEA9|
|1352     |Перепрессовка пальцев                                                       |1150.00       |2300.00  |30        |0.50000  |false        |0       |B958A592-ED39-4706-86B9-AD9F47AD7757|
|1353     |Правка коленвала                                                            |3900.00       |0.00     |0         |0.00000  |false        |0       |CEC04D68-B8DE-42A6-9F71-9A4B09E79F30|
|1354     |Восстановление амортизатора                                                 |10000.00      |0.00     |0         |0.00000  |false        |0       |1C3E2937-8976-4533-AA71-7B6564630726|
|1355     |Перетяжка панели                                                            |0.00          |0.00     |0         |0.00000  |false        |0       |192E4767-06E6-4855-9ED3-2FD20D5FC907|
|1356     |Демонтаж-монтаж ГБО                                                         |1050.00       |2100.00  |30        |0.50000  |false        |0       |3E53A598-7132-488F-B915-276AF48F9D1E|
|1357     |Замена троса лючка бензобака                                                |3000.00       |2000.00  |90        |1.50000  |false        |0       |F0FCACFD-4DFD-48E0-9E6D-E23419BDF94C|
|1358     |Диагностика ЭБУ (демонтирован)                                              |0.00          |0.00     |0         |0.00000  |false        |0       |785B11EF-DAB1-4B72-82C2-DDDDCE5B797F|
|1359     |Проверочная услуга                                                          |0.00          |0.00     |150       |2.50000  |false        |1       |D8C90F60-E6C9-4437-9AAE-E775D1B12536|
|1360     |Хонингование блока цилиндров                                                |0.00          |0.00     |0         |0.00000  |false        |0       |C6A48D1F-3CF9-4EC7-B2C8-CB9366F8D5C2|
|1361     |Перебортовка 19                                                             |3000.00       |2000.00  |90        |1.50000  |false        |0       |592147D7-7E5B-4FF0-ABB4-125F59A1E3D4|
|1362     |Замена опоры переднего редуктора                                            |1850.00       |1233.33  |90        |1.50000  |false        |0       |34AA092B-C423-4D28-97B3-F777511C8933|
|1363     |Замена сальника первичного вала МКПП                                        |0.00          |0.00     |0         |0.00000  |false        |0       |A2C79B97-5981-42CA-81A7-F6A958A3E655|
|1364     |Замена рессоры (в сборе)                                                    |0.00          |0.00     |0         |0.00000  |false        |0       |5372AE5B-423A-48FC-A26C-1DDDFEB58D16|
|1365     |Перетяжка руля                                                              |0.00          |0.00     |0         |0.00000  |false        |0       |4EA3B6A6-7C76-417B-86E1-6DE94967A806|
+---------+----------------------------------------------------------------------------+--------------+---------+----------+---------+-------------+--------+------------------------------------+

ServiceCondition

+---------+------------------+------------------------------------------------------------------+--------------------------------------------------------------------+-----------------+---------------------+-----------+-----------------+-----------+------------------------------------+------------------------------------+
|ServiceID|ServiceConditionID|Service                                                           |Filter                                                              |SrvEstimationCost|SCEstimationCostTotal|SCLaborCost|SCEstimationTotal|SCLaborTime|SrvUuid                             |ScUuid                              |
+---------+------------------+------------------------------------------------------------------+--------------------------------------------------------------------+-----------------+---------------------+-----------+-----------------+-----------+------------------------------------+------------------------------------+
|1        |289               |Замена воздушного фильтра                                         |Крепление верхней крышки винтами                                    |200.00           |350                  |1000.00    |21               |0.35000    |604816EA-23D6-4C3C-9DD6-4796D4E2661F|DD439389-88C4-48D8-8548-6B191A54C213|
|2        |382               |Снятие и установка стартера                                       |CR-V RE электрорейка                                                |1400.00          |4550                 |2275.00    |120              |2.00000    |61CE5D44-BBE1-4C70-B10A-468AC9D35A4C|B7733557-E025-483B-9F2B-4DA3D6A0224A|
|2        |404               |Снятие и установка стартера                                       |Subaru 4х вальный                                                   |1400.00          |2300                 |2300.00    |60               |1.00000    |61CE5D44-BBE1-4C70-B10A-468AC9D35A4C|ADD92434-B5CB-48CA-B519-0B7E3E650CD7|
|2        |450               |Снятие и установка стартера                                       |K20A - K24A                                                         |1400.00          |3200                 |2000.00    |96               |1.60000    |61CE5D44-BBE1-4C70-B10A-468AC9D35A4C|AB8B05F0-E0BD-4164-AEC5-F3AF69354231|
|3        |314               |Замена ремня ГРМ                                                  |Легковые автомобили с двигателем V6                                 |5300.00          |6800                 |1700.00    |240              |4.00000    |6A12256E-BF72-417D-915F-A6464BA0AD27|ACECB92C-17DE-456D-8C55-001B886A9499|
|3        |315               |Замена ремня ГРМ                                                  |Джипы с двигателем V6                                               |5300.00          |7600                 |1900.00    |240              |4.00000    |6A12256E-BF72-417D-915F-A6464BA0AD27|C037FAD0-B1F1-4AB8-92F6-FCC13182298D|
|3        |316               |Замена ремня ГРМ                                                  |С ремнем балансира                                                  |5300.00          |5600                 |1400.00    |240              |4.00000    |6A12256E-BF72-417D-915F-A6464BA0AD27|88E32C60-17AD-4F1A-972D-6AE1F4427DBF|
|3        |392               |Замена ремня ГРМ                                                  |Subaru 4х вальный                                                   |5300.00          |5600                 |1400.00    |240              |4.00000    |6A12256E-BF72-417D-915F-A6464BA0AD27|C74DD5CB-3C0A-4B41-A1EE-E8D9C8AD12EA|
|3        |408               |Замена ремня ГРМ                                                  |Subaru 2х вальный                                                   |5300.00          |5300                 |1325.00    |240              |4.00000    |6A12256E-BF72-417D-915F-A6464BA0AD27|F243655B-B3DC-4B1C-8C52-D62E21F33787|
|3        |458               |Замена ремня ГРМ                                                  |BR; BM;SH;                                                          |5300.00          |5700                 |1140.00    |300              |5.00000    |6A12256E-BF72-417D-915F-A6464BA0AD27|51E3B7AC-19B2-4656-9CF0-E936C524B4C5|
|3        |690               |Замена ремня ГРМ                                                  |Hyundai-KIA                                                         |5300.00          |5600                 |1400.00    |240              |4.00000    |6A12256E-BF72-417D-915F-A6464BA0AD27|4A3591F7-F8FF-4387-B605-EED268C538F9|
|3        |691               |Замена ремня ГРМ                                                  |HYUNDAI                                                             |5300.00          |5600                 |1400.00    |240              |4.00000    |6A12256E-BF72-417D-915F-A6464BA0AD27|2DBB4AC2-1967-4BEE-BF76-106CF207C0EA|
|3        |755               |Замена ремня ГРМ                                                  |Hyundai\Kia Diesel 2008-                                            |5300.00          |11200                |1400.00    |480              |8.00000    |6A12256E-BF72-417D-915F-A6464BA0AD27|A95A3DA9-2377-460B-99AB-2785134B656A|
|4        |396               |Замена передней левой нижней опоры ДВС                            |Subaru                                                              |900.00           |3150                 |2100.00    |90               |1.50000    |8A403208-E354-4077-BAB1-9938BD959ACE|42B7B801-C569-4282-A367-618A0C09D1FC|
|5        |397               |Замена передней правой нижней опоры ДВС                           |Subaru                                                              |800.00           |3000                 |2000.00    |90               |1.50000    |B52C0AE7-08C7-4885-B5BA-6139A60C3632|14D31D5C-2FC0-4E30-A140-AFF16C6AE04A|
|6        |7                 |Замена масла в ДВС                                                |K20A - K24A                                                         |500.00           |500                  |1100.00    |30               |0.50000    |A1D01487-24BA-4266-8530-8C555B1E46DB|980D27E7-41FF-45B4-9A19-27F455220BBD|
|6        |18                |Замена масла в ДВС                                                |K24A                                                                |500.00           |500                  |1100.00    |30               |0.50000    |A1D01487-24BA-4266-8530-8C555B1E46DB|E7CD6B5F-93B3-4F03-A355-A7278D90E8E0|
|6        |19                |Замена масла в ДВС                                                |J30A                                                                |500.00           |500                  |1100.00    |30               |0.50000    |A1D01487-24BA-4266-8530-8C555B1E46DB|A36BE114-360F-4B0E-A9DE-996B9E4A3856|
|7        |724               |Частичная замена жидкости АКПП                                    |6-ти ступенчатые АКПП (без щупа)                                    |550.00           |1050                 |1050.00    |60               |1.00000    |93BAB782-EF10-414D-A335-7432677952D4|5E539EF8-9372-4F3B-BD1E-64D8358F2527|
|8        |134               |Замена фильтра салона                                             |Fit 2WD                                                             |400.00           |400                  |2400.00    |15               |0.25000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|B8EF6BD7-58D8-40A1-AF01-889642FE411A|
|8        |135               |Замена фильтра салона                                             |Inspire                                                             |400.00           |1150                 |2300.00    |30               |0.50000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|8909A86A-CAC6-445E-9AC3-065D531F11CD|
|8        |136               |Замена фильтра салона                                             |CR-V RD5-8                                                          |400.00           |650                  |1625.00    |24               |0.40000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|7CE8C341-3A11-4249-9206-E87CA76F1AFD|
|8        |137               |Замена фильтра салона                                             |CL7 CL9                                                             |400.00           |650                  |1625.00    |24               |0.40000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|DE47E698-F0C4-494F-8EC1-C488E579CD3E|
|8        |138               |Замена фильтра салона                                             |Accord                                                              |400.00           |1250                 |3125.00    |24               |0.40000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|F485E38A-4FFF-480F-9304-077BD3536B61|
|8        |202               |Замена фильтра салона                                             |Odyssey                                                             |400.00           |1200                 |4000.00    |18               |0.30000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|E35E4AD0-2FB8-4209-A5A6-0BA489E15997|
|8        |362               |Замена фильтра салона                                             |Step Wagon                                                          |400.00           |1150                 |2300.00    |30               |0.50000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|6ADA52C2-7A4F-4355-AEFB-415369BF66AA|
|8        |363               |Замена фильтра салона                                             |Кузов RD1 и RD2                                                     |400.00           |1150                 |2300.00    |30               |0.50000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|8A41C640-E767-4E46-B208-C1E1C739B0CF|
|8        |371               |Замена фильтра салона                                             |MDX                                                                 |400.00           |1150                 |2300.00    |30               |0.50000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|BA9B27EC-3A89-425E-89F3-1AAC229EB928|
|8        |466               |Замена фильтра салона                                             |Impreza GG2                                                         |400.00           |900                  |1800.00    |30               |0.50000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|45BB8BB2-21E1-472B-BBAA-572E638EBA27|
|8        |760               |Замена фильтра салона                                             |Soul                                                                |400.00           |500                  |500.00     |60               |1.00000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|66CBCEC9-DA69-4083-959D-309CFE01F54F|
|8        |780               |Замена фильтра салона                                             |Quashqai                                                            |400.00           |1350                 |1350.00    |60               |1.00000    |90E27418-AD36-4E07-A006-7C1FBDC483A8|D8179050-BA48-4261-ABAA-0CCCE723131D|
|9        |288               |Замена свечей зажигания                                           |Со снятием катушки зажигания                                        |150.00           |200                  |1000.00    |12               |0.20000    |5638F4A3-1077-49F2-8FA8-730CDC1BCCD9|962AB2B1-2D4E-4B87-9577-34E540AE40F3|
|9        |337               |Замена свечей зажигания                                           |Fit GE                                                              |150.00           |500                  |1000.00    |30               |0.50000    |5638F4A3-1077-49F2-8FA8-730CDC1BCCD9|72C365B2-70E5-4460-9D47-F74CDDDABDC1|
|9        |386               |Замена свечей зажигания                                           |Subaru 4х вальный TURBO                                             |150.00           |400                  |400.00     |60               |1.00000    |5638F4A3-1077-49F2-8FA8-730CDC1BCCD9|4FEFE938-DDA9-45C5-ABA6-7F33A75C2117|
|9        |412               |Замена свечей зажигания                                           |Subaru 2х вальный                                                   |150.00           |350                  |1000.00    |21               |0.35000    |5638F4A3-1077-49F2-8FA8-730CDC1BCCD9|EC597633-0900-48E9-A026-ADD28CBA55F0|
|9        |689               |Замена свечей зажигания                                           |Subaru (6 цилиндров)                                                |150.00           |500                  |1250.00    |24               |0.40000    |5638F4A3-1077-49F2-8FA8-730CDC1BCCD9|3C726C27-1919-437D-B36B-E8735BCB0633|
|10       |299               |Замена топливного фильтра (подкапотное пространство)              |RA1-4                                                               |600.00           |1150                 |2300.00    |30               |0.50000    |AB0035E9-05C7-46AD-A195-D0230BD28201|7AA626DC-2658-4B30-86D5-721D1A2ACC73|
|10       |762               |Замена топливного фильтра (подкапотное пространство)              |Hyundai\Kia Diesel 2008-                                            |600.00           |1550                 |1550.00    |60               |1.00000    |AB0035E9-05C7-46AD-A195-D0230BD28201|5A00F396-30EE-4990-9E5D-12EC1002FA4E|
|12       |467               |Замена жидкости в АКПП (с заменой фильтров)                       |Subaru                                                              |2800.00          |3100                 |1550.00    |120              |2.00000    |D9712BB0-DE45-4213-849D-BC03435CF0B3|0E8F400E-2A8F-4063-B2E9-F6EC4879FE7C|
|13       |657               |Замена лампы стоп сигнала                                         |Airwave                                                             |250.00           |750                  |3750.00    |12               |0.20000    |42B3CDC3-B4B6-40B7-8361-E332AC7D8F08|781F7BE4-53AF-4D34-BA5C-63B13FE55A87|
|13       |804               |Замена лампы стоп сигнала                                         |С демонтажем фонаря                                                 |250.00           |400                  |800.00     |30               |0.50000    |42B3CDC3-B4B6-40B7-8361-E332AC7D8F08|518DAAB9-6A48-43A2-998F-51FFCBEAC143|
|17       |9                 |Демонтаж-монтаж топливных форсунок                                |J25A                                                                |2050.00          |4550                 |2275.00    |120              |2.00000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|B4862D22-6E76-474E-AAF1-0EF1D312A497|
|17       |10                |Демонтаж-монтаж топливных форсунок                                |J32A                                                                |2050.00          |4550                 |2275.00    |120              |2.00000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|489D6F31-C2DD-4316-BE08-6642D0FBA70A|
|17       |11                |Демонтаж-монтаж топливных форсунок                                |J30A                                                                |2050.00          |4550                 |2275.00    |120              |2.00000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|AE3599AC-1CCE-4248-B1CD-F271B0AF06AD|
|17       |143               |Демонтаж-монтаж топливных форсунок                                |3S-5S                                                               |2050.00          |3300                 |2200.00    |90               |1.50000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|520DB772-7D83-4B11-9AD3-3A18C2798C5D|
|17       |295               |Демонтаж-монтаж топливных форсунок                                |L серия                                                             |2050.00          |3000                 |2000.00    |90               |1.50000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|0DCD5CE2-88B9-43EF-B350-E899F220EAA2|
|17       |296               |Демонтаж-монтаж топливных форсунок                                |F и H серия                                                         |2050.00          |1600                 |1000.00    |96               |1.60000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|1DE26D01-A076-43BC-968C-66FF8F317CF8|
|17       |360               |Демонтаж-монтаж топливных форсунок                                |D17A                                                                |2050.00          |1600                 |1000.00    |96               |1.60000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|0108B71C-60E3-4803-BC57-8B9F806E6A23|
|17       |399               |Демонтаж-монтаж топливных форсунок                                |Subaru                                                              |2050.00          |2250                 |1500.00    |90               |1.50000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|F5AAC8CF-EA00-4615-8689-64D673ACE8BA|
|17       |400               |Демонтаж-монтаж топливных форсунок                                |Subaru 4х вальный                                                   |2050.00          |3800                 |2200.00    |105              |1.75000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|F1A742AC-7ECB-4EB9-A181-745FA53A4C38|
|17       |463               |Демонтаж-монтаж топливных форсунок                                |R18-20                                                              |2050.00          |1600                 |1000.00    |96               |1.60000    |F2F82122-86BC-403D-B09C-71D2C8D57FEA|0FE699E4-985B-4203-8F7A-DD73351FE92E|
|18       |197               |Промывка дроссельного узла (заслонка+клапан)                      |PA-1 (Z)                                                            |1550.00          |1950                 |1560.00    |75               |1.25000    |084265CB-5059-48AE-B7EE-705B04C73580|1BBD8573-1001-4C4C-8025-D49A7880A868|
|18       |298               |Промывка дроссельного узла (заслонка+клапан)                      |K20A - K24A                                                         |1550.00          |1550                 |1550.00    |60               |1.00000    |084265CB-5059-48AE-B7EE-705B04C73580|ABE70391-ED38-47DF-B99B-66A40FBD85D7|
|18       |812               |Промывка дроссельного узла (заслонка+клапан)                      |Step WGN RP1-3                                                      |1550.00          |2400                 |1600.00    |90               |1.50000    |084265CB-5059-48AE-B7EE-705B04C73580|8A4409EF-88BE-43A2-8968-8D04C002C391|
|19       |656               |Замена лампы габаритного фонаря                                   |Airwave передний габарит                                            |250.00           |600                  |3000.00    |12               |0.20000    |A76AD0BE-811B-437F-943A-D93EFFABB6F9|F9BCB6BE-6DBB-4EEB-B172-7EDF14BD5F08|
|19       |749               |Замена лампы габаритного фонаря                                   |Solaris                                                             |250.00           |600                  |3000.00    |12               |0.20000    |A76AD0BE-811B-437F-943A-D93EFFABB6F9|9224266E-7A0C-4834-84BA-0CD531824002|
|22       |357               |Замена помпы системы охлаждения                                   |Sir - EuroR                                                         |6100.00          |1150                 |1150.00    |60               |1.00000    |55F57AB8-DD9F-48A0-9E3A-2A21990BA69A|44BBB982-2129-49BD-85DE-9DAD51F7D1A9|
|22       |409               |Замена помпы системы охлаждения                                   |Subaru                                                              |6100.00          |1350                 |1350.00    |60               |1.00000    |55F57AB8-DD9F-48A0-9E3A-2A21990BA69A|0F2460CD-5981-4032-8444-5BBB4322FDA3|
|22       |674               |Замена помпы системы охлаждения                                   |K20A - K24A                                                         |6100.00          |4000                 |1600.00    |150              |2.50000    |55F57AB8-DD9F-48A0-9E3A-2A21990BA69A|38095C03-B605-4610-BB08-A205123C31ED|
|26       |446               |Замена жидкости в системе сцепления                               |IMT                                                                 |700.00           |1500                 |2000.00    |45               |0.75000    |A86EB218-2C9A-4096-8176-6AE325BC1C0A|4A33BFBF-FAB3-43B6-B1AE-C393284627B6|
|27       |144               |Замена левой верхней опоры ДВС                                    |Fit 2WD                                                             |1400.00          |1500                 |3750.00    |24               |0.40000    |CFDC2235-25BD-406A-BAFD-DDADD8335AE2|8DFB6F89-CC27-45FD-8224-42B16023DA39|
|27       |145               |Замена левой верхней опоры ДВС                                    |K20A - K24A                                                         |1400.00          |1450                 |2900.00    |30               |0.50000    |CFDC2235-25BD-406A-BAFD-DDADD8335AE2|3994599A-3EC8-473A-BFC7-D7AEDB1ABFE5|
|27       |146               |Замена левой верхней опоры ДВС                                    |K24A                                                                |1400.00          |1450                 |2900.00    |30               |0.50000    |CFDC2235-25BD-406A-BAFD-DDADD8335AE2|DEF7EC53-29CE-4DB7-BE7D-5D003CD306FE|
|27       |234               |Замена левой верхней опоры ДВС                                    |Logo                                                                |1400.00          |3600                 |3600.00    |60               |1.00000    |CFDC2235-25BD-406A-BAFD-DDADD8335AE2|44959BFA-8C35-4485-BAA1-1869857DA6C9|
|27       |369               |Замена левой верхней опоры ДВС                                    |CR-V RE                                                             |1400.00          |2400                 |3125.00    |48               |0.80000    |CFDC2235-25BD-406A-BAFD-DDADD8335AE2|0BE9BA7A-C66D-4D01-82A3-52A5553B2FD8|
|27       |750               |Замена левой верхней опоры ДВС                                    |Accord (Европа)                                                     |1400.00          |2600                 |2000.00    |78               |1.30000    |CFDC2235-25BD-406A-BAFD-DDADD8335AE2|19EEE457-AA7E-4F3F-B650-EE90C85DEDAF|
|28       |147               |Замена задней опоры ДВС                                           |S-MX                                                                |1350.00          |2000                 |1640.00    |75               |1.25000    |04F8B046-20E2-48A9-A21F-1B46612B4F98|464D0D8C-0603-452D-8BDC-EC2FC31B1963|
|28       |201               |Замена задней опоры ДВС                                           |Odyssey                                                             |1350.00          |3000                 |2000.00    |90               |1.50000    |04F8B046-20E2-48A9-A21F-1B46612B4F98|002A5273-4EC4-4412-9086-8A6509414F45|
|28       |238               |Замена задней опоры ДВС                                           |CF                                                                  |1350.00          |4550                 |2275.00    |120              |2.00000    |04F8B046-20E2-48A9-A21F-1B46612B4F98|23CC0B01-7A86-44B3-8CBE-AD6EBF20DE21|
|28       |655               |Замена задней опоры ДВС                                           |CL7 CL9                                                             |1350.00          |4500                 |3750.00    |72               |1.20000    |04F8B046-20E2-48A9-A21F-1B46612B4F98|8069896C-1A8C-42C4-87F0-770C162041CD|
|29       |211               |Замена ремня ГУР                                                  |S-MX                                                                |600.00           |650                  |1625.00    |24               |0.40000    |FF64C7A7-93BF-46A5-ADDF-65386C842A02|44A9F36C-FFA5-4EA0-8EFE-A7BC13622214|
|30       |212               |Замена ремня генератора                                           |S-MX                                                                |600.00           |650                  |1625.00    |24               |0.40000    |75E6AC14-1609-4753-96D5-3E65EFFBFEBF|56766ED1-FB8D-4C05-B9BF-9BB10176940C|
|31       |210               |Замена ремня кондиционера                                         |S-MX                                                                |600.00           |650                  |1625.00    |24               |0.40000    |F0C53385-E708-495B-BCBB-BB30A2B6829B|9F508654-613A-47A2-8852-82332BFB597E|
|36       |148               |Замена задней стойки                                              |Stream                                                              |1800.00          |1950                 |1560.00    |75               |1.25000    |2090618D-5696-46CC-A8D1-3B66B2AD6369|59F45EBE-5ABA-4BD6-8CD2-5F972DB98309|
|38       |338               |Замена заднего сайлентблока переднего рычага                      |CR-V RD5-8                                                          |650.00           |2600                 |2000.00    |78               |1.30000    |D0954768-5919-449D-A38D-9067BBA490C2|12A57A01-5BFE-42F5-8788-4F88F54F1321|
|39       |45                |Замена пыльника ШРУС, переднего левого наружнего                  |Hiace                                                               |1650.00          |2850                 |1900.00    |90               |1.50000    |9F986D1A-1610-4B9A-B389-56E3D896B473|83C24BEE-9923-4BBB-9C18-176B7932E496|
|39       |716               |Замена пыльника ШРУС, переднего левого наружнего                  |Замена двух пыльников на одном приводе                              |1650.00          |1400                 |2000.00    |42               |0.70000    |9F986D1A-1610-4B9A-B389-56E3D896B473|9438BF63-A956-42DA-B23C-A2600C6E45CB|
|44       |688               |Ремонт проводки двери                                             |Водительская дверь                                                  |2600.00          |3500                 |1000.00    |210              |3.50000    |9F135112-D375-40BA-A233-20212771FF57|7E7AAD45-1088-4436-9FF8-516277DFA7CD|
|48       |291               |Регулировка клапанов                                              |K20A - K24A                                                         |2000.00          |3000                 |1000.00    |180              |3.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|B9997F2D-BC16-4CBA-A860-80346A43D4DC|
|48       |292               |Регулировка клапанов                                              |Джипы с двигателем V6                                               |2000.00          |6300                 |1260.00    |300              |5.00000    |4A64E10B-6E65-40DA-96EC-FDA43B42178C|9A291EF1-7598-417A-9732-5A3BBE77711B|
